Material,Plnt,SLoc,SL,BUn,Unrestricted,Crcy,Value Unrestricted,Transit/Transf.,Val. in Trans./Tfr,In Quality Insp.,Value in QualInsp.,Restricted-Use,Value Restricted,Blocked,Value BlockedStock,Returns,Value Rets Blocked
2042260153,AMPE,PE01,,PC,3.000,USD,"8,570.21",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260153,BALT,BA01,,PC,6.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260173,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260183,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260233,PORS,PS06,,PC,1.000,USD,"1,253.70",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260393,BALT,BA01,,KT,1.000,USD,866.12,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260403,PORS,PS06,,PC,1.000,USD,"18,639.51",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260423,PFTE,TE06,,PC,25.000,USD,"6,345.75",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260423,PORS,PS06,,PC,8.000,USD,"3,057.76",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260483,PORS,PS06,,PC,3.000,USD,"12,686.82",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260503,AMPE,PE01,,PC,2.000,USD,860.55,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260503,BALT,BA01,,PC,131.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260503,PORS,PS01,,PC,5.000,USD,"1,670.30",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260503,PORS,PS06,,PC,6.000,USD,"2,004.36",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260513,AMPE,PE01,,PC,2.000,USD,250.65,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260513,BALT,BA01,,PC,88.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260513,PORS,PS01,,PC,5.000,USD,913.55,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260513,PORS,PS06,,PC,10.000,USD,"1,827.10",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260523,AMPE,PE01,,PC,2.000,USD,165.01,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260523,BALT,BA01,,PC,79.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260523,PORS,PS01,,PC,6.000,USD,664.50,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260523,PORS,PS06,,PC,6.000,USD,664.50,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260553,AMPE,PE01,,PC,16.000,USD,306.55,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260553,BALT,BA01,,PC,8.000,USD,92.40,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260553,PFTE,TE01,,PC,14.000,USD,197.54,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260553,PORS,PS06,,PC,7.000,USD,98.77,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260563,AMPE,PE01,,PC,17.000,USD,267.22,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260563,PFTE,TE01,,PC,14.000,USD,445.06,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260563,PORS,PS06,,PC,4.000,USD,127.08,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260573,AMPE,PE01,,PC,2.000,USD,31.44,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260573,PFTE,TE01,,PC,4.000,USD,90.52,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260573,PORS,PS06,,PC,2.000,USD,61.82,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260583,AMPE,PE01,,PC,4.000,USD,"2,044.53",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260583,PFTE,TE01,,PC,4.000,USD,"1,036.96",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260583,PORS,PS06,,PC,12.000,USD,"3,964.56",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260633,PORS,PS06,,PC,20.000,USD,358.80,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260663,AMPE,PE01,,PC,2.000,USD,32.60,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260663,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260663,PFTE,TE01,,PC,3.000,USD,66.06,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260673,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260673,PFTE,TE01,,PC,4.000,USD,198.52,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260673,PORS,PS06,,PC,5.000,USD,357.30,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260683,AMPE,PE01,,PC,4.000,USD,115.92,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260683,PFTE,TE01,,PC,2.000,USD,37.26,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260713,BALT,BA01,,PC,86.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260733,PORS,PS06,,PC,58.000,USD,"4,493.26",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260743,PORS,PS06,,PC,20.000,USD,702.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260753,AMPE,PE01,,PC,4.000,USD,112.70,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260753,BALT,BA01,,PC,2.000,USD,133.36,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260753,PFTE,TE01,,PC,4.000,USD,326.12,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260753,PORS,PS06,,PC,9.000,USD,733.77,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260773,AMPE,PE01,,PC,2.000,USD,"30,278.73",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260773,PORS,PS06,,PC,3.000,USD,"36,367.68",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260783,AMPE,PE01,,PC,28.000,USD,"1,037.13",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260783,BALT,BA01,,PC,14.000,USD,428.54,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260783,PFTE,TE01,,PC,27.000,USD,"1,010.34",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260783,PORS,PS06,,PC,47.000,USD,"1,758.74",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260793,AMPE,PE01,,PC,2.000,USD,"3,471.86",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260793,PORS,PS06,,PC,1.000,USD,"1,804.47",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260803,AMPE,PE01,,PC,4.000,USD,"2,186.77",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260803,PFTE,TE01,,PC,1.000,USD,"1,140.84",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260803,PORS,PS06,,PC,8.000,USD,"8,255.04",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260813,AMPE,PE01,,PC,4.000,USD,"3,803.39",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260813,PFTE,TE01,,PC,1.000,USD,"1,137.05",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260813,PORS,PS06,,PC,9.000,USD,"9,255.96",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260823,AMPE,PE01,,PC,4.000,USD,"2,842.64",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260823,PORS,PS06,,PC,7.000,USD,"7,238.98",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260863,AMPE,PE01,,PC,1.000,USD,781.74,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260863,BALT,BA01,,PC,1.000,USD,883.37,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260863,PFTE,TE01,,PC,1.000,USD,883.37,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260863,PORS,PS06,,PC,1.000,USD,883.37,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260873,AMPE,PE01,,PC,1.000,USD,"1,934.62",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260873,BALT,BA01,,PC,8.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260873,PFTE,TE01,,PC,1.000,USD,"1,341.31",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260873,PORS,PS01,,PC,1.000,USD,"1,341.31",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260883,AMPE,PE01,,PC,2.000,USD,64.47,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260883,PORS,PS06,,PC,12.000,USD,860.88,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260893,AMPE,PE01,,PC,1.000,USD,343.09,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260893,PORS,PS01,,PC,1.000,USD,"11,549.66",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260893,PORS,PS06,,PC,10.000,USD,"115,496.55",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260903,AMPE,PE01,,PC,2.000,USD,"3,698.22",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260913,AMPE,PE01,,PC,6.000,USD,"9,382.68",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260913,PORS,PS06,,PC,2.000,USD,"3,703.52",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260923,AMPE,PE01,,PC,4.000,USD,"2,252.81",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260923,PFTE,TE01,,PC,4.000,USD,"3,403.24",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260923,PORS,PS06,,PC,5.000,USD,"4,254.05",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260933,AMPE,PE01,,PC,4.000,USD,338.79,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260933,PORS,PS01,,PC,1.000,USD,137.65,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260933,PORS,PS06,,PC,6.000,USD,825.90,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260943,AMPE,PE01,,PC,2.000,USD,"4,569.92",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260953,AMPE,PE01,,PC,2.000,USD,647.64,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260953,PORS,PS06,,PC,7.000,USD,"2,383.82",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260963,AMPE,PE01,,PC,2.000,USD,"3,687.91",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260963,PORS,PS01,,PC,2.000,USD,"4,475.00",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260963,PORS,PS06,,PC,4.000,USD,"8,950.00",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260973,PORS,PS06,,PC,18.000,USD,"59,827.50",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260983,PORS,PS06,,PC,16.000,USD,"27,077.44",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042260993,PORS,PS06,,PC,5.000,USD,"5,549.90",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261003,PORS,PS06,,PC,6.000,USD,"10,964.10",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261013,AMPE,PE01,,PC,4.000,USD,"4,988.67",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261013,PFTE,TE01,,PC,4.000,USD,"11,207.88",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261013,PORS,PS06,,PC,9.000,USD,"8,914.56",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261023,PORS,PS06,,PC,4.000,USD,"208,012.52",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261033,PORS,PS06,,PC,9.000,USD,609.21,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261043,PORS,PS06,,PC,4.000,USD,"6,485.32",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261053,AMPE,PE01,,PC,4.000,USD,"1,340.99",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261053,PFTE,TE01,,PC,6.000,USD,"1,633.80",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261053,PORS,PS06,,PC,9.000,USD,"1,977.66",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261063,AMPE,PE01,,PC,2.000,USD,"6,893.63",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261063,PFTE,TE01,,PC,2.000,USD,"6,994.02",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261063,PORS,PS01,,PC,1.000,USD,"3,497.01",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261063,PORS,PS06,,PC,6.000,USD,"20,982.06",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261073,AMPE,PE01,,PC,8.000,USD,"2,963.23",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261073,PORS,PS06,,PC,16.000,USD,529.92,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261083,AMPE,PE01,,PC,2.000,USD,"74,257.87",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261083,PORS,PS06,,PC,5.000,USD,"209,273.65",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261093,PORS,PS06,,PC,12.000,USD,"21,928.20",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261103,PORS,PS06,,PC,2.000,USD,"88,638.00",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261133,AMPE,PE01,,PC,2.000,USD,"4,544.25",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261133,PORS,PS06,,PC,1.000,USD,"2,030.01",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261143,AMPE,PE01,,PC,4.000,USD,385.28,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261143,PORS,PS06,,PC,2.000,USD,152.66,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261163,AMPE,PE01,,PC,3.000,USD,"1,561.35",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261163,PORS,PS06,,PC,3.000,USD,"2,478.60",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261173,AMPE,PE01,,PC,4.000,USD,"6,289.11",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261173,PORS,PS06,,PC,2.000,USD,"3,428.22",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261183,PORS,PS06,,PC,3.000,USD,"4,163.61",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261193,PORS,PS06,,PC,3.000,USD,"3,723.99",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261203,PORS,PS06,,PC,2.000,USD,"88,638.00",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261213,AMPE,PE01,,PC,2.000,USD,"3,064.89",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261213,PORS,PS06,,PC,6.000,USD,"9,344.43",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261243,PORS,PS06,,PC,2.000,USD,"5,183.88",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261253,PORS,PS06,,PC,4.000,USD,"11,179.60",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261263,AMPE,PE01,,PC,6.000,USD,"8,433.81",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261263,PORS,PS06,,PC,18.000,USD,"23,504.83",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261273,AMPE,PE01,,PC,2.000,USD,"3,064.89",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261273,PORS,PS06,,PC,6.000,USD,"8,610.51",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261283,AMPE,PE01,,PC,1.000,USD,692.81,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261283,PORS,PS06,,PC,3.000,USD,"2,546.40",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261293,PORS,PS01,,PC,1.000,USD,"5,445.46",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261303,PORS,PS06,,PC,1.000,USD,"10,827.76",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261313,PORS,PS06,,PC,4.000,USD,178.30,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261323,PORS,PS06,,PC,28.000,USD,"12,821.26",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261333,PORS,PS06,,PC,10.000,USD,"12,463.37",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261343,ARPE,PE02,,PC,4.000,USD,251.04,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261353,ARPE,PE02,,PC,4.000,USD,115.15,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261363,PORS,PS06,,PC,10.000,USD,"12,463.30",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261373,ARPE,PE02,,PC,4.000,USD,15.80,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261493,AMPE,PE01,,PC,4.000,USD,"2,141.23",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261493,BALT,BA01,,PC,2.000,USD,"1,375.54",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261493,PFTE,TE01,,PC,2.000,USD,"1,375.54",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261493,PORS,PS06,,PC,10.000,USD,"6,220.80",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261553,AMPE,PE01,,PC,2.000,USD,"1,280.97",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261553,PORS,PS06,,PC,8.000,USD,91.04,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261563,AMPE,PE01,,PC,3.000,USD,"1,264.70",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261563,PFTE,TE01,,PC,3.000,USD,"2,737.14",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261563,PORS,PS06,,PC,9.000,USD,885.21,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261573,AMPE,PE01,,PC,2.000,USD,"2,996.42",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261573,PFTE,TE01,,PC,2.000,USD,"4,475.00",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042261573,PORS,PS06,,PC,5.000,USD,"11,187.50",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262113,PFTE,TE06,,PC,2.000,USD,"40,527.19",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262123,BALT,BA01,,PC,1.000,USD,"3,233.02",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262123,PORS,PS06,,PC,1.000,USD,"3,549.48",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262133,PORS,PS06,,PC,2.000,USD,"16,547.52",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262153,BALT,BA01,,KT,1.000,USD,"9,550.38",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262153,PORS,PS01,,KT,1.000,USD,"3,491.70",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262253,PORS,PS01,,PC,1.000,USD,"3,015.53",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262353,PORS,PS06,,PC,1.000,USD,"1,566.39",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262573,PFTE,TE01,,PC,2.000,USD,"12,591.32",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262573,PORS,PS06,,PC,3.000,USD,"18,886.98",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262583,PORS,PS06,,PC,3.000,USD,"22,231.08",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262593,PFTE,TE01,,PC,4.000,USD,"105,490.28",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262593,PORS,PS06,,PC,3.000,USD,"79,117.71",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262613,PFTE,TE01,,PC,1.000,USD,"25,298.53",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262613,PORS,PS06,,PC,2.000,USD,"57,021.12",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262663,PORS,PS06,,PC,1.000,USD,893.14,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262673,PORS,PS06,,PC,1.000,USD,887.18,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262683,PORS,PS06,,KT,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042262703,PFTE,TE06,,PC,3.000,USD,328.11,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042263573,AMPE,PE01,,PC,6.000,USD,9.08,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042263573,BALT,BA01,,PC,3.000,USD,6.54,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042263573,PORS,PS06,,PC,50.000,USD,109.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042265013,PORS,PS06,,PC,1.000,USD,235.61,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042265023,PORS,PS06,,PC,2.000,USD,185.44,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042265033,PORS,PS06,,PC,2.000,USD,321.13,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042265043,PORS,PS06,,PC,4.000,USD,384.32,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042265053,PORS,PS06,,PC,3.000,USD,345.16,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042265063,PORS,PS06,,PC,3.000,USD,307.89,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042265073,PORS,PS06,,PC,1.000,USD,105.40,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042265083,PORS,PS06,,PC,1.000,USD,22.49,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042265093,PORS,PS06,,PC,2.000,USD,164.64,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042265103,PORS,PS06,,PC,2.000,USD,164.64,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042265113,PORS,PS06,,PC,1.000,USD,22.49,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042265123,PORS,PS06,,PC,1.000,USD,51.26,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042265133,PORS,PS06,,PC,2.000,USD,553.60,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042265153,PORS,PS06,,PC,3.000,USD,36.69,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042265163,PORS,PS06,,PC,3.000,USD,193.87,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
