part_number,ptb_code,description,stock_qty,plant
RVO01103,2042267633,REGULATOR PRESSURE VALVE,0,PFTE
RVO01103,2042267633,REGULATOR PRESSURE VALVE,0,PORS
RVO01103,2042267633,REGULATOR PRESSURE VALVE,0,PORS
IRA2409602,2042267643,PIPE FITTING,0,PFTE
IRA2409602,2042267643,PIPE FITTING,0,PORS
IRV3872403,2042267653,BUSHING,0,PORS
IRV3872406,2042267663,ORIFICE ASSY.,0,PORS
IRV398760344,2042267673,ORIFICE BLEED,0,PORS
IRA2409605,2042267683,INTERCONNECTOR,0,AMPE
IRA2409605,2042267683,INTERCONNECTOR,0,PORS
IRV398762447,2042267693,KIT REPAIR,0,AMND
IRV398762447,2042267693,KIT REPAIR,0,BALT
IRV398762447,2042267693,KIT REPAIR,0,PFTE
IRV398762447,2042267693,KIT REPAIR,0,PORS
,2042267703,@ PILOT,0,PFTE
,2042267703,@ PILOT,0,PORS
,2042267713,@ VALVE,0,BALT
,2042267713,@ VALVE,0,PORS
IRA241750146,2042267723,SWITCH LIMIT WEIGH.DEVICE,1,BALT
IRA2409606,2042267733,BOTTLE CO2 60L,0,PORS
IRA241750145,2042267743,PRESSURE SWITCH,0,BALT
IRA241750145,2042267743,PRESSURE SWITCH,0,PORS
RCO369482130,2042267753,FILTER CARTRIDGE,0,AMED
RCO369482130,2042267753,FILTER CARTRIDGE,0,AMED
RCO369482130,2042267753,FILTER CARTRIDGE,0,AMND
RCO369482130,2042267753,FILTER CARTRIDGE,0,AMND
RCO369482130,2042267753,FILTER CARTRIDGE,8,AMPE
RCO369482130,2042267753,FILTER CARTRIDGE,8,AMPE
RCO369482130,2042267753,FILTER CARTRIDGE,4,AMPE
RCO369482130,2042267753,FILTER CARTRIDGE,4,AMPE
RCO369482130,2042267753,FILTER CARTRIDGE,4,ARPE
RCO369482130,2042267753,FILTER CARTRIDGE,4,ARPE
RCO369482130,2042267753,FILTER CARTRIDGE,11,ARPE
RCO369482130,2042267753,FILTER CARTRIDGE,11,ARPE
RCO369482130,2042267753,FILTER CARTRIDGE,11,BALT
RCO369482130,2042267753,FILTER CARTRIDGE,11,BALT
RCO369482130,2042267753,FILTER CARTRIDGE,95,PFTE
RCO369482130,2042267753,FILTER CARTRIDGE,95,PFTE
RCO369482130,2042267753,FILTER CARTRIDGE,6,PORS
RCO369482130,2042267753,FILTER CARTRIDGE,6,PORS
RFO341330331,2042267763,GAS DETECTOR,0,AMPE
RFO341330331,2042267763,GAS DETECTOR,0,BALT
RRO633952112,2042267773,FLAME DETECTOR,0,AMLP
RRO633952112,2042267773,FLAME DETECTOR,0,AMPE
RRO633952112,2042267773,FLAME DETECTOR,0,BALT
IRA2607401,2042267783,ACTUATOR                    POS.45CR-1/2,0,PFTE
IRA2607401,2042267783,ACTUATOR                    POS.45CR-1/2,0,PORS
RTO496720100,2042267793,FIRE DETECTOR               POS.45FT-1/2,0,PFTE
RTO496720100,2042267793,FIRE DETECTOR               POS.45FT-1/2,0,PORS
RJO20397,2042267803,SWITCH LIMIT                     POS.976,0,AMLP
RJO21203,2042267803,SWITCH LIMIT                     POS.976,0,AMLP
RJO20397,2042267803,SWITCH LIMIT                     POS.976,0,AMND
RJO21203,2042267803,SWITCH LIMIT                     POS.976,0,AMND
RJO20397,2042267803,SWITCH LIMIT                     POS.976,0,AMPE
RJO20397,2042267803,SWITCH LIMIT                     POS.976,0,AMPE
RJO21203,2042267803,SWITCH LIMIT                     POS.976,0,AMPE
RJO21203,2042267803,SWITCH LIMIT                     POS.976,0,AMPE
RJO20397,2042267803,SWITCH LIMIT                     POS.976,2,ARPE
RJO20397,2042267803,SWITCH LIMIT                     POS.976,0,ARPE
RJO21203,2042267803,SWITCH LIMIT                     POS.976,2,ARPE
RJO21203,2042267803,SWITCH LIMIT                     POS.976,0,ARPE
RJO20397,2042267803,SWITCH LIMIT                     POS.976,0,BALT
RJO21203,2042267803,SWITCH LIMIT                     POS.976,0,BALT
RJO20397,2042267803,SWITCH LIMIT                     POS.976,0,PFTE
RJO21203,2042267803,SWITCH LIMIT                     POS.976,0,PFTE
RJO20397,2042267803,SWITCH LIMIT                     POS.976,9,PORS
RJO21203,2042267803,SWITCH LIMIT                     POS.976,9,PORS
RPO264110030,2042267813,TEMPERATURE ELEMENT,1,PFTE
RPO264110030,2042267813,TEMPERATURE ELEMENT,1,PORS
RPO43110,2042267823,PUSH BOTTON,0,ARPE
RPO43110,2042267823,PUSH BOTTON,0,BALT
RPO43110,2042267823,PUSH BOTTON,1,PORS
RSO324601201,2042267833,DETECTOR CATALITIC GAS,0,BALT
RSO324601201,2042267833,DETECTOR CATALITIC GAS,0,PORS
RSO324710211,2042267843,DETECTOR UV,0,AMLP
RSO324710211,2042267843,DETECTOR UV,0,AMND
RSO324710211,2042267843,DETECTOR UV,0,AMPE
RSO324710211,2042267843,DETECTOR UV,0,BALT
RSO324710211,2042267843,DETECTOR UV,0,PORS
RTO211720100,2042267853,DETECTOR FIRE,0,AMPE
RTO211720100,2042267853,DETECTOR FIRE,0,ARPE
RTO211720100,2042267853,DETECTOR FIRE,1,ARPE
RTO211720100,2042267853,DETECTOR FIRE,1,BALT
RTO211720100,2042267853,DETECTOR FIRE,0,PFTE
RTO211720100,2042267853,DETECTOR FIRE,5,PORS
RTO211740100,2042267863,DETECTOR,0,ARPE
RTO211740100,2042267863,DETECTOR,1,ARPE
RTO211740100,2042267863,DETECTOR,9,PFTE
RTO211740100,2042267863,DETECTOR,3,PORS
RTO211750100,2042267873,DETECTOR FIRE,0,ARPE
RTO211750100,2042267873,DETECTOR FIRE,5,ARPE
RTO211750100,2042267873,DETECTOR FIRE,1,BALT
RTO211750100,2042267873,DETECTOR FIRE,0,PFTE
RTO211750100,2042267873,DETECTOR FIRE,1,PORS
RTO744082010,2042267883,TRANSMITTER TEMPERATURE,0,PFTE
RTO744082010,2042267883,TRANSMITTER TEMPERATURE,2,PORS
RFO341330431,2042267893,DETECTOR GAS,0,AMPE
RFO341330431,2042267893,DETECTOR GAS,0,BALT
RFO341330431,2042267893,DETECTOR GAS,0,PFTE
RFO341330431,2042267893,DETECTOR GAS,0,PORS
IRT4431401,2042267903,TRAP AUTOMATIC,0,BALT
IRT4431401,2042267903,TRAP AUTOMATIC,1,PORS
IRT4431402,2042267913,CONDENSER,1,PORS
IRT4431403,2042267923,GEM WITH POWER SUPPLY,1,PORS
RTO44314,2042267933,TRANSFORMER IGNITION,0,AMND
RTO44452,2042267933,TRANSFORMER IGNITION,0,AMND
RTO44314,2042267933,TRANSFORMER IGNITION,0,AMPE
RTO44452,2042267933,TRANSFORMER IGNITION,0,AMPE
RTO44314,2042267933,TRANSFORMER IGNITION,0,ARPE
RTO44452,2042267933,TRANSFORMER IGNITION,0,ARPE
RTO44314,2042267933,TRANSFORMER IGNITION,0,BALT
RTO44452,2042267933,TRANSFORMER IGNITION,0,BALT
RTO44314,2042267933,TRANSFORMER IGNITION,0,PFTE
RTO44452,2042267933,TRANSFORMER IGNITION,0,PFTE
RTO44314,2042267933,TRANSFORMER IGNITION,4,PORS
RTO44452,2042267933,TRANSFORMER IGNITION,4,PORS
IRA2549404,2042267943,"VALVE CHECK BRASS 1/2"" NPT",0,AMPE
IRA2549404,2042267943,"VALVE CHECK BRASS 1/2"" NPT",1,BALT
FFF51607,2042267953,NUT,0,ARPE
FFF51607,2042267953,NUT,7,ARPE
FFF51607,2042267953,NUT,7,PFTE
FFF51607,2042267953,NUT,4,PORS
IRA2409610,2042267963,SWITCH PRESS. 250-500VDC 10AM 50/60HZ CO,0,AMLP
IRA2409610,2042267963,SWITCH PRESS. 250-500VDC 10AM 50/60HZ CO,0,AMPE
IRA2409610,2042267963,SWITCH PRESS. 250-500VDC 10AM 50/60HZ CO,0,ARPE
IRA2409610,2042267963,SWITCH PRESS. 250-500VDC 10AM 50/60HZ CO,1,BALT
IRA2409610,2042267963,SWITCH PRESS. 250-500VDC 10AM 50/60HZ CO,1,PORS
RCO00023,2042267973,PLUG SPARK IGNITOR ELECTODE,0,ARPE
RCO00023,2042267973,PLUG SPARK IGNITOR ELECTODE,0,PFTE
RCO00023,2042267973,PLUG SPARK IGNITOR ELECTODE,0,PORS
RCO00023,2042267973,PLUG SPARK IGNITOR ELECTODE,1,PORS
RMO14127,2042267983,SPRING,0,PORS
RTR37033,2042267993,TIE ROD,0,ARPE
RTR37033,2042267993,TIE ROD,1,ARPE
RTR37033,2042267993,TIE ROD,1,PFTE
RTR37033,2042267993,TIE ROD,1,PORS
IRA2409607,2042268003,"CO2 FLEXIBLE PILOT LINE 1/4"" L=600MM",0,PFTE
IRA2409607,2042268003,"CO2 FLEXIBLE PILOT LINE 1/4"" L=600MM",0,PORS
SMR31071,2042268013,PISTON,0,PORS
IRA2409608,2042268023,"END OF LINE BREATHER 1/4""",0,PORS
IQQ060030045,2042268033,CIRCUIT BREAKER 16A,0,ARPE
IQQ060030045,2042268033,CIRCUIT BREAKER 16A,1,ARPE
IQQ060030051,2042268043,AUTOMATIC BREAKER 16A DC,0,ARPE
IQQ060030051,2042268043,AUTOMATIC BREAKER 16A DC,1,ARPE
IQQ060030052,2042268053,CIRCUIT BREAKER 10A,0,ARPE
IQQ060030052,2042268053,CIRCUIT BREAKER 10A,1,ARPE
IRA2409609,2042268063,HANDLE WITH TRADING DEVICE,0,PORS
SMO1123136,2042268073,ROTOR HIGH PRESS.,0,PORS
SMO1164708,2042268083,BUCKET H.P. SECOND STAGE,1,AMPE
SMO1164708,2042268083,BUCKET H.P. SECOND STAGE,1,ARPE
SMO1164708,2042268083,BUCKET H.P. SECOND STAGE,0,BALT
SMO1164708,2042268083,BUCKET H.P. SECOND STAGE,0,PFTE
SMO1164708,2042268083,BUCKET H.P. SECOND STAGE,0,PORS
IRA2409611,2042268093,"PIPE FLEXIBLE EEXD 1/2"" L=600MM",0,PFTE
IRA2409611,2042268093,"PIPE FLEXIBLE EEXD 1/2"" L=600MM",0,PORS
SMO1183211,2042268103,ROTOR ASSY L.P. PGT10,0,PORS
SMO1435054,2042268113,BUCKET SET F/L.P. 1ST.STAGE,0,AMPE
SMO1435054,2042268113,BUCKET SET F/L.P. 1ST.STAGE,0,AMPE
SMO1435054,2042268113,BUCKET SET F/L.P. 1ST.STAGE,0,ARPE
SMO1435054,2042268113,BUCKET SET F/L.P. 1ST.STAGE,0,BALT
SMO1435054,2042268113,BUCKET SET F/L.P. 1ST.STAGE,0,PFTE
SMO1435054,2042268113,BUCKET SET F/L.P. 1ST.STAGE,0,PORS
SMO1435055,2042268123,BUCKET SET F/L.P. 2ND.STAGE,0,AMPE
SMO1435055,2042268123,BUCKET SET F/L.P. 2ND.STAGE,0,AMPE
SMO1435055,2042268123,BUCKET SET F/L.P. 2ND.STAGE,0,ARPE
SMO1435055,2042268123,BUCKET SET F/L.P. 2ND.STAGE,0,BALT
SMO1435055,2042268123,BUCKET SET F/L.P. 2ND.STAGE,0,PFTE
SMO1435055,2042268123,BUCKET SET F/L.P. 2ND.STAGE,0,PORS
IRA2409612,2042268133,"VALVE CHECK FULL BORE 3/4""",0,PORS
IRA2409613,2042268143,"NIPPLE SEALING EEXD 1/2"" FF",0,PORS
RGO36902,2042268153,COUPLING,0,AMPE
RGO36902,2042268153,COUPLING,0,ARPE
RGO36902,2042268153,COUPLING,0,BALT
RGO36902,2042268153,COUPLING,0,PFTE
RGO36902,2042268153,COUPLING,1,PORS
IRA2409614,2042268163,VALVE CHECK AND CALIBRATED ORIFICE,0,PORS
IRG346850001,2042268173,SCREW,0,PFTE
IRG346850001,2042268173,SCREW,24,PORS
IRG346850002,2042268183,SCREW,0,PFTE
IRG346850054,2042268183,SCREW,0,PFTE
IRG346850002,2042268183,SCREW,30,PORS
IRG346850054,2042268183,SCREW,30,PORS
IRG346850003,2042268193,WASHER,0,AMND
IRG346850003,2042268193,WASHER,0,AMPE
IRG346850003,2042268193,WASHER,18,AMPE
IRG346850003,2042268193,WASHER,18,ARPE
IRG346850003,2042268193,WASHER,18,BALT
IRG346850003,2042268193,WASHER,18,PFTE
IRG346850003,2042268193,WASHER,18,PORS
RGO34685,2042268203,AUXILIARY COUPLING,0,AMPE
RGO34685,2042268203,AUXILIARY COUPLING,0,PFTE
RGO34685,2042268203,AUXILIARY COUPLING,0,PORS
HEH12031,2042268213,SCREW 1/2 '',0,AMND
HEH12031,2042268213,SCREW 1/2 '',0,AMPE
HEH12031,2042268213,SCREW 1/2 '',3,AMPE
HEH12031,2042268213,SCREW 1/2 '',3,ARPE
HEH12031,2042268213,SCREW 1/2 '',3,BALT
HEH12031,2042268213,SCREW 1/2 '',3,PFTE
HEH12031,2042268213,SCREW 1/2 '',0,PORS
HEH15038,2042268223,SCREW 5/8'' ALENKEY HEAD CS,0,AMND
HEH15038,2042268223,SCREW 5/8'' ALENKEY HEAD CS,0,AMPE
HEH15038,2042268223,SCREW 5/8'' ALENKEY HEAD CS,3,AMPE
HEH15038,2042268223,SCREW 5/8'' ALENKEY HEAD CS,3,ARPE
HEH15038,2042268223,SCREW 5/8'' ALENKEY HEAD CS,4,BALT
HEH15038,2042268223,SCREW 5/8'' ALENKEY HEAD CS,4,PFTE
HEH15038,2042268223,SCREW 5/8'' ALENKEY HEAD CS,7,PORS
KFZ197450604,2042268233,GASKET,0,AMND
KFZ197450604,2042268233,GASKET,0,AMPE
KFZ197450604,2042268233,GASKET,0,ARPE
KFZ197450604,2042268233,GASKET,0,BALT
KFZ197450604,2042268233,GASKET,0,BALT
KFZ197450604,2042268233,GASKET,0,PFTE
KFZ197450604,2042268233,GASKET,0,PORS
RTO496734100,2042268243,HEAT/FIRE DETECTOR                 POS.3,0,PFTE
RTO496734100,2042268243,HEAT/FIRE DETECTOR                 POS.3,0,PORS
SMO1732400,2042268253,NOZZLE H.P. 2ND.STAGE,0,PORS
RFU330950060,2042268263,COIL HELI,0,AMLP
RFU330950060,2042268263,COIL HELI,0,AMND
RFU330950060,2042268263,COIL HELI,0,AMPE
RFU330950060,2042268263,COIL HELI,4,AMPE
RFU330950060,2042268263,COIL HELI,92,ARPE
RFU330950060,2042268263,COIL HELI,56,ARPE
RFU330950060,2042268263,COIL HELI,0,BALT
RFU330950060,2042268263,COIL HELI,0,PFTE
RFU330950060,2042268263,COIL HELI,55,PORS
RFSMO7956197,2042268273,RING THRUST,0,AMPE
RFSMO7956197,2042268273,RING THRUST,0,PORS
ISM996999416,2042268283,PULSE JET SYSTEM TYMER,0,PFTE
ISM996999416,2042268283,PULSE JET SYSTEM TYMER,0,PORS
FFE49612,2042268293,NUT                               POS.8,0,PORS
SMO1734612,2042268303,NOZZLE H.P. 2ND.STAGE,0,AMPE
SMO1734612,2042268303,NOZZLE H.P. 2ND.STAGE,0,ARPE
SMO1734612,2042268303,NOZZLE H.P. 2ND.STAGE,0,BALT
SMO1734612,2042268303,NOZZLE H.P. 2ND.STAGE,0,PFTE
SMO1734612,2042268303,NOZZLE H.P. 2ND.STAGE,0,PORS
FNJ34230,2042268313,WASHER,0,AMPE
FNJ34230,2042268313,WASHER,4,PORS
IRC832260311,2042268323,MODULE DETONETOR,0,AMLP
IRC832260311,2042268323,MODULE DETONETOR,0,AMND
IRC832260311,2042268323,MODULE DETONETOR,0,AMPE
IRC832260311,2042268323,MODULE DETONETOR,0,BALT
IRC832260061,2042268333,MODULE DETONETOR,0,AMED
IRC832260061,2042268333,MODULE DETONETOR,0,AMLP
IRC832260061,2042268333,MODULE DETONETOR,0,AMND
IRC832260061,2042268333,MODULE DETONETOR,0,AMPE
IRC832260295,2042268343,RELAY OUT PUT MODULE,0,AMLP
IRC832260295,2042268343,RELAY OUT PUT MODULE,0,AMND
IRC832260295,2042268343,RELAY OUT PUT MODULE,0,AMPE
IRC832260295,2042268343,RELAY OUT PUT MODULE,0,BALT
IRC832260312,2042268353,CONTROLLER  GAS SINGLE CHANNEL,0,AMLP
IRC832260312,2042268353,CONTROLLER  GAS SINGLE CHANNEL,0,AMND
IRC832260312,2042268353,CONTROLLER  GAS SINGLE CHANNEL,0,AMPE
IRC832260312,2042268353,CONTROLLER  GAS SINGLE CHANNEL,0,BALT
IRC832260305,2042268363,MOUNTING GAS 8/16 FLAME,0,AMLP
IRC832260305,2042268363,MOUNTING GAS 8/16 FLAME,0,AMND
IRC832260305,2042268363,MOUNTING GAS 8/16 FLAME,0,AMPE
IRC832260305,2042268363,MOUNTING GAS 8/16 FLAME,0,BALT
GQL090250070,2042268373,SCREW,0,BALT
GQL090250070,2042268373,SCREW,16,PORS
IRC832260294,2042268383,CONTROL 8 CHANNEL UV,0,AMLP
IRC832260294,2042268383,CONTROL 8 CHANNEL UV,0,AMND
IRC832260294,2042268383,CONTROL 8 CHANNEL UV,0,AMPE
IRC832260294,2042268383,CONTROL 8 CHANNEL UV,0,BALT
RFO342030001N,2042268393,TRANSMITTER GAS DETECTOR POS.45HF1-2 P,0,AMND
RFO342030001N,2042268393,TRANSMITTER GAS DETECTOR POS.45HF1-2 P,0,AMPE
RFO342030001N,2042268393,TRANSMITTER GAS DETECTOR POS.45HF1-2 P,0,BALT
VNO286570014,2042268403,AIR VENT F/ SOLENOID BOX POS.20PJ,0,AMND
VNO286570014,2042268403,AIR VENT F/ SOLENOID BOX POS.20PJ,0,AMPE
VNO286570014,2042268403,AIR VENT F/ SOLENOID BOX POS.20PJ,0,BALT
VNO286570014,2042268403,AIR VENT F/ SOLENOID BOX POS.20PJ,0,PFTE
VNO286570014,2042268403,AIR VENT F/ SOLENOID BOX POS.20PJ,0,PORS
IVT1523310,2042268413,TIMER GRASSLIN 24H,0,AMND
IVT1523310,2042268413,TIMER GRASSLIN 24H,0,AMPE
IVT1523310,2042268413,TIMER GRASSLIN 24H,0,BALT
IVT1523310,2042268413,TIMER GRASSLIN 24H,0,PFTE
IVT1523310,2042268413,TIMER GRASSLIN 24H,0,PORS
IVT1523311,2042268423,RELAY FINDER 110VAC 3 CONTACT,0,AMND
IVT1523311,2042268423,RELAY FINDER 110VAC 3 CONTACT,0,AMPE
IVT1523311,2042268423,RELAY FINDER 110VAC 3 CONTACT,0,BALT
IVT1523311,2042268423,RELAY FINDER 110VAC 3 CONTACT,0,PFTE
IVT1523311,2042268423,RELAY FINDER 110VAC 3 CONTACT,0,PORS
RPQ01913,2042268433,PIN,22,PORS
RPQ47510,2042268443,PIN DOWEL,0,AMPE
RPQ47510,2042268443,PIN DOWEL,4,AMPE
RPQ47510,2042268443,PIN DOWEL,0,ARPE
RPQ47510,2042268443,PIN DOWEL,5,ARPE
RPQ47510,2042268443,PIN DOWEL,5,BALT
RPQ47510,2042268443,PIN DOWEL,5,PFTE
RPQ47510,2042268443,PIN DOWEL,18,PORS
RRO52991,2042268453,DETECTOR VIBRATION,1,BALT
RRO52991,2042268453,DETECTOR VIBRATION,1,PORS
SMR50025,2042268463,PLATE SAFETY,0,BALT
SMR50025,2042268463,PLATE SAFETY,0,PFTE
SMR50025,2042268463,PLATE SAFETY,20,PORS
FFE49609,2042268473,NUT                               POS.14,0,PORS
GQP150380450,2042268483,SCREW                             POS.14,0,BALT
GQP150380450,2042268483,SCREW                             POS.14,0,PORS
VTO156940122,2042268493,FILTER DRAIN VALVE- PULSE JET,0,AMLP
VTO156940122,2042268493,FILTER DRAIN VALVE- PULSE JET,0,AMND
VTO156940122,2042268493,FILTER DRAIN VALVE- PULSE JET,0,AMPE
VTO156940122,2042268493,FILTER DRAIN VALVE- PULSE JET,0,BALT
VTO156940122,2042268493,FILTER DRAIN VALVE- PULSE JET,0,PFTE
VTO156940122,2042268493,FILTER DRAIN VALVE- PULSE JET,0,PFTE
VTO156940122,2042268493,FILTER DRAIN VALVE- PULSE JET,0,PORS
RFU330030060,2042268503,COIL HELI,0,PFTE
RFU330030060,2042268503,COIL HELI,13,PORS
GFW25127,2042268513,BOLT,0,AMPE
GFW25127,2042268513,BOLT,2,AMPE
GFW25127,2042268513,BOLT,2,ARPE
GFW25127,2042268513,BOLT,2,BALT
GFW25127,2042268513,BOLT,2,PFTE
GFW25127,2042268513,BOLT,11,PORS
KFZ197790684,2042268523,GASKET                             POS.5,0,PFTE
KFZ197790684,2042268523,GASKET                             POS.5,4,PORS
VTO1398409,2042268533,INLET DUCT MESH SCREEN           POS.120,0,AMPE
VTO1398409,2042268533,INLET DUCT MESH SCREEN           POS.120,0,PFTE
VTO1398409,2042268533,INLET DUCT MESH SCREEN           POS.120,1,PORS
IRR211407208,2042268543,BEARING,0,BALT
IRR211407208,2042268543,BEARING,0,PFTE
IRR211407208,2042268543,BEARING,0,PORS
ISM4789302,2042268553,GASKET DOOR,0,AMLP
ISM4789302,2042268553,GASKET DOOR,0,AMND
ISM4789302,2042268553,GASKET DOOR,0,BALT
ISM4789302,2042268553,GASKET DOOR,0,PORS
GQP120380450,2042268563,SCREW,0,AMND
GQP120380450,2042268563,SCREW,0,AMPE
GQP120380450,2042268563,SCREW,0,AMPE
GQP120380450,2042268563,SCREW,0,ARPE
GQP120380450,2042268563,SCREW,0,BALT
GQP120380450,2042268563,SCREW,0,PORS
GQP150310450,2042268573,SCREW,0,AMND
GQP150310450,2042268573,SCREW,0,AMPE
GQP150310450,2042268573,SCREW,0,AMPE
GQP150310450,2042268573,SCREW,0,ARPE
GQP150310450,2042268573,SCREW,0,BALT
GQP150310450,2042268573,SCREW,0,PORS
VTO156940121,2042268583,CIRAMIC FILTER- PULSE JET,0,AMLP
VTO156940121,2042268583,CIRAMIC FILTER- PULSE JET,0,AMND
VTO156940121,2042268583,CIRAMIC FILTER- PULSE JET,0,AMPE
VTO156940121,2042268583,CIRAMIC FILTER- PULSE JET,0,BALT
VTO156940121,2042268583,CIRAMIC FILTER- PULSE JET,0,PFTE
VTO156940121,2042268583,CIRAMIC FILTER- PULSE JET,0,PORS
VTO156940123,2042268593,CIRAMIC CARTRIDGE- PULSE JET,0,AMLP
VTO156940123,2042268593,CIRAMIC CARTRIDGE- PULSE JET,0,AMND
VTO156940123,2042268593,CIRAMIC CARTRIDGE- PULSE JET,0,AMPE
VTO156940123,2042268593,CIRAMIC CARTRIDGE- PULSE JET,0,BALT
VTO156940123,2042268593,CIRAMIC CARTRIDGE- PULSE JET,0,PFTE
VTO156940123,2042268593,CIRAMIC CARTRIDGE- PULSE JET,0,PORS
VTR01403,2042268603,SWITCH PRESSURE PHOTOHELIC,0,AMND
VTR01403,2042268603,SWITCH PRESSURE PHOTOHELIC,0,AMPE
VTR01403,2042268603,SWITCH PRESSURE PHOTOHELIC,0,ARPE
VTR01403,2042268603,SWITCH PRESSURE PHOTOHELIC,0,BALT
VTR01403,2042268603,SWITCH PRESSURE PHOTOHELIC,1,PORS
VTR01453,2042268613,GAUGE DIFFERENTIAL PRESSURE,0,AMLP
VTR01453,2042268613,GAUGE DIFFERENTIAL PRESSURE,0,AMND
VTR01453,2042268613,GAUGE DIFFERENTIAL PRESSURE,0,AMPE
VTR01453,2042268613,GAUGE DIFFERENTIAL PRESSURE,0,BALT
VTR01453,2042268613,GAUGE DIFFERENTIAL PRESSURE,1,PORS
VTR01462,2042268623,SWITCH PRESSURE DIFFERENTIAL,0,AMLP
VTR01462,2042268623,SWITCH PRESSURE DIFFERENTIAL,0,AMND
VTR01462,2042268623,SWITCH PRESSURE DIFFERENTIAL,0,AMPE
VTR01462,2042268623,SWITCH PRESSURE DIFFERENTIAL,0,BALT
VTR01462,2042268623,SWITCH PRESSURE DIFFERENTIAL,0,PORS
VTR02206,2042268633,DETECTOR GAS,0,PORS
VTR02240,2042268643,SOLENOID BOX,0,AMND
VTR02240,2042268643,SOLENOID BOX,0,AMPE
VTR02240,2042268643,SOLENOID BOX,0,BALT
VTR02240,2042268643,SOLENOID BOX,0,PFTE
VTR02240,2042268643,SOLENOID BOX,1,PORS
RCO26123,2042268653,SEAL GAS FILTER,8,AMPE
RCO26123,2042268653,SEAL GAS FILTER,0,AMPE
RCO26123,2042268653,SEAL GAS FILTER,0,PORS
RFO43401,2042268663,@ CARTRIDGE CYLINDRICAL,0,AMPE
RFO43453,2042268663,@ CARTRIDGE CYLINDRICAL,0,AMPE
VTR02512,2042268663,@ CARTRIDGE CYLINDRICAL,0,AMPE
RFO43401,2042268663,@ CARTRIDGE CYLINDRICAL,0,ARPE
RFO43453,2042268663,@ CARTRIDGE CYLINDRICAL,0,ARPE
VTR02512,2042268663,@ CARTRIDGE CYLINDRICAL,0,ARPE
RFO43401,2042268663,@ CARTRIDGE CYLINDRICAL,0,BALT
RFO43453,2042268663,@ CARTRIDGE CYLINDRICAL,0,BALT
VTR02512,2042268663,@ CARTRIDGE CYLINDRICAL,0,BALT
RFO43401,2042268663,@ CARTRIDGE CYLINDRICAL,0,PFTE
RFO43453,2042268663,@ CARTRIDGE CYLINDRICAL,0,PFTE
VTR02512,2042268663,@ CARTRIDGE CYLINDRICAL,0,PFTE
RFO43401,2042268663,@ CARTRIDGE CYLINDRICAL,0,PORS
RFO43453,2042268663,@ CARTRIDGE CYLINDRICAL,0,PORS
VTR02512,2042268663,@ CARTRIDGE CYLINDRICAL,0,PORS
RCO26113,2042268673,PURGE AIR FILTER,0,AMED
RCO26113,2042268673,PURGE AIR FILTER,0,AMND
RCO26113,2042268673,PURGE AIR FILTER,10,AMPE
RCO26113,2042268673,PURGE AIR FILTER,10,BALT
RCO26113,2042268673,PURGE AIR FILTER,10,PFTE
RCO26113,2042268673,PURGE AIR FILTER,3,PORS
RCO26113,2042268673,PURGE AIR FILTER,0,PORS
IRV174120023,2042268683,COUPLING,0,AMPE
IRV174120023,2042268683,COUPLING,2,PORS
ISM997051701,2042268693,@ TISSUE FOREXPANSION JOINT,0,AMLP
ISM997051701,2042268693,@ TISSUE FOREXPANSION JOINT,0,AMND
ISM997051701,2042268693,@ TISSUE FOREXPANSION JOINT,0,BALT
ISM997051701,2042268693,@ TISSUE FOREXPANSION JOINT,0,PORS
IRS2639302,2042268703,VACUUM GAUGE,0,BALT
IRS2639302,2042268703,VACUUM GAUGE,0,PFTE
IRS2639302,2042268703,VACUUM GAUGE,1,PORS
IRS2639301,2042268713,FILTER ELEMENT,0,BALT
RSO324611201,2042268723,DETECTOR DUCT GAS,0,PORS
RFO342030100N,2042268733,TRANSMITTER 505 FM/CSA SS,0,AMLP
RFO342030102N,2042268733,TRANSMITTER 505 FM/CSA SS,0,AMLP
RFO342030100N,2042268733,TRANSMITTER 505 FM/CSA SS,0,AMND
RFO342030102N,2042268733,TRANSMITTER 505 FM/CSA SS,0,AMND
RFO342030100N,2042268733,TRANSMITTER 505 FM/CSA SS,0,AMPE
RFO342030102N,2042268733,TRANSMITTER 505 FM/CSA SS,0,AMPE
RFO342030100N,2042268733,TRANSMITTER 505 FM/CSA SS,0,ARPE
RFO342030102N,2042268733,TRANSMITTER 505 FM/CSA SS,0,ARPE
RFO342030100N,2042268733,TRANSMITTER 505 FM/CSA SS,0,BALT
RFO342030102N,2042268733,TRANSMITTER 505 FM/CSA SS,0,BALT
RFO342030100N,2042268733,TRANSMITTER 505 FM/CSA SS,3,PORS
RFO342030100N,2042268733,TRANSMITTER 505 FM/CSA SS,0,PORS
RFO342030102N,2042268733,TRANSMITTER 505 FM/CSA SS,3,PORS
RFO342030102N,2042268733,TRANSMITTER 505 FM/CSA SS,0,PORS
IRS2639303,2042268743,VACUUM GAUGE,0,AMLP
IRS2639303,2042268743,VACUUM GAUGE,0,AMND
IRS2639303,2042268743,VACUUM GAUGE,0,AMPE
IRS2639303,2042268743,VACUUM GAUGE,0,BALT
IRS2639303,2042268743,VACUUM GAUGE,0,PFTE
IRS2639303,2042268743,VACUUM GAUGE,0,PORS
ISM997111801,2042268753,@ TISSUE FOREXPANSION JOINT,0,AMLP
ISM997111801,2042268753,@ TISSUE FOREXPANSION JOINT,0,AMND
